,0
11103,-8736.266639322042
11104,-9736.687706649303
11105,-10736.596402585506
11106,-11735.997277498245
11107,-12734.477158010006
11108,-12880.46387130022
11109,-13026.450584590435
11110,-13172.439118027687
11111,-13318.44221264124
11112,-14166.701717853546
11113,-15014.821071743965
11114,-15862.803914606571
11115,-16710.641145706177
11116,-16603.281592845917
11117,-16495.892917633057
11118,-16388.47147977352
11119,-16281.015459120274
11120,-14923.01831561327
11121,-13564.0619546175
11122,-12204.139095544815
11123,-10843.251558542252
11124,-8782.107952535152
11125,-6718.907580375671
11126,-4653.647711843252
11127,-2586.334717452526
11128,-847.2606692910193
11129,893.0729206204416
11130,2634.6706026494503
11131,4377.536927163602
11132,5651.064231917263
11133,6925.318685412408
11134,8200.28982180357
11135,9475.987196862698
11136,11590.80147856474
11137,13707.528734803202
11138,15826.196267783644
11139,17946.77859544754
11140,19417.785028219223
11141,20889.70699495077
11142,22362.54085534811
11143,23838.135878801346
11144,22741.307993412018
11145,21644.96244698763
11146,20549.086498498917
11147,19453.676507651806
11148,18757.250028014183
11149,18060.994642198086
11150,17364.92855167389
11151,16669.049936294556
11152,15634.030604004862
11153,14599.433545827867
11154,13565.253301322462
11155,12531.491690635681
11156,11699.186684280634
11157,10867.145599246025
11158,10035.37116575241
11159,9203.866114020348
11160,9318.431629002094
11161,9432.962561190128
11162,9547.453450143337
11163,9661.906116008759
11164,8641.451600313187
11165,7621.109933733941
11166,6600.87383568287
11167,5580.755137115718
11168,3256.1179452240467
11169,933.6574216708542
11170,-1386.621200621128
11171,-3704.7267948687077
11172,-4110.432109087706
11173,-4516.050966322422
11174,-4921.583366572857
11175,-5327.0247594714165
11176,-5820.932578980923
11177,-6314.728459447622
11178,-6808.412400871515
11179,-7301.988953620195
11180,-7949.876662135124
11181,-8597.535032123327
11182,-9244.980444908142
11183,-9892.21199041605
11184,-10665.739898562431
11185,-11438.954741418362
11186,-12211.849238395691
11187,-12984.427029788494
11188,-13738.61769580841
11189,-14492.486195802689
11190,-15246.03799021244
11191,-15999.258517861366
11192,-15785.17828375101
11193,-15571.068927288055
11194,-15356.946829795837
11195,-15142.793789803982
11196,-15350.039371788502
11197,-15557.274032890797
11198,-15764.503233551979
11199,-15971.717873036861
11200,-16161.206100523472
11201,-16350.694328010082
11202,-16540.178915202618
11203,-16729.66532254219
11204,-16831.50800973177
11205,-16933.3579775095
11206,-17035.222506463528
11207,-17137.088855564594
11208,-17213.11275702715
11209,-17289.142118930817
11210,-17365.176941275597
11211,-17441.21540391445
11212,-17313.894298493862
11213,-17186.56773263216
11214,-17059.213864564896
11215,-16931.85271590948
11216,-16796.790525138378
11217,-16661.7246940732
11218,-16526.658863008022
11219,-16391.594852089882
11220,-15395.754184782505
11221,-14399.49670380354
11222,-13402.831509888172
11223,-12405.745862007141
11224,-11257.600751042366
11225,-10108.865912437439
11226,-8959.544986486435
11227,-7271.2311989068985
11228,-8393.131609737873
11229,-7298.484260499477
11230,-6203.270845532417
11231,-5107.495915204287
11232,-4528.762873232365
11233,-3949.872388541698
11234,-3370.8299215734005
11235,-2791.6227312982082
11236,-2624.103223517537
11237,-2456.569154560566
11238,-2289.0205244272947
11239,-2121.4623385220766
11240,-2381.36340919137
11241,-2641.24491328001
11242,-2901.1250522583723
11243,-3160.985169619322
11244,-3007.6905659735203
11245,-2854.3845864087343
11246,-2701.041748866439
11247,-2547.695726066828
11248,-2021.186342895031
11249,-1494.5167867839336
11250,-967.69115306437
11251,-440.7112618833779
11252,485.8687153160573
11253,1412.8343361690643
11254,2340.2040296643972
11255,3267.9671024382114
11256,4394.9971426576385
11257,5522.5877881646165
11258,6650.734943628312
11259,7779.443614453078
11260,8731.203960806131
11261,9683.37019994855
11262,10635.92868077755
11263,11588.886683881283
11264,12533.993482738733
11265,13479.409706592562
11266,14425.118064045908
11267,15371.132206201555
11268,16066.821526288988
11269,16762.75838637352
11270,17458.94642674923
11271,18155.38200712204
11272,18301.77279305458
11273,18448.174499869347
11274,18594.59258800745
11275,18741.02887761593
11276,18229.931589484215
11277,17718.932589292526
11278,17208.037337481976
11279,16697.2330930233
11280,16030.879082739355
11281,15364.681605100634
11282,14698.6534011364
11283,14032.781729817392
11284,12787.14226293564
11285,11542.094343841076
11286,10297.637062460184
11287,9053.778609454632
11288,7640.624640196563
11289,6228.290647178889
11290,4816.782090842725
11291,3406.0994262248278
11292,2081.921524748206
11293,758.5299267917873
11294,-564.0826482325791
11295,-1885.9171103984118
11296,-2607.5872092992067
11297,-3329.0129534602165
11298,-4050.185242146253
11299,-4771.194627672434
11300,-4983.803272902966
11301,-5196.40281739831
11302,-5408.98325034976
11303,-5621.546391904354
11304,-6451.488847404718
11305,-7281.154640555382
11306,-8110.549231797457
11307,-8939.665340542793
11308,-9984.68274050951
11309,-11029.270585775375
11310,-12073.42887634039
11311,-13117.164892792702
11312,-13930.046200037003
11313,-14742.650844931602
11314,-15554.962446153164
11315,-16366.988284289837
11316,-16922.702836751938
11317,-17478.23537451029
11318,-18033.589537858963
11319,-18588.756226062775
11320,-19151.279948592186
11321,-17996.959078729153
11322,-18658.944736123085
11323,-19223.585289657116
11324,-18696.9730681777
11325,-18170.29168111086
11326,-17643.53566801548
11327,-17116.712309479713
11328,-15572.079108893871
11329,-14026.503072142601
11330,-12479.989659667015
11331,-10932.537051320076
11332,-9125.044586092234
11333,-7316.1915609538555
11334,-5505.9597744345665
11335,-3694.362877637148
11336,-1688.6068010181189
11337,318.77466690540325
11338,2327.78016102314
11339,4338.420147180558
11340,5877.386775001884
11341,7417.262566268445
11342,8958.055256605148
11343,10499.775311857462
11344,11891.277722030878
11345,13283.527302563192
11346,14676.520413160326
11347,16070.248863160612
11348,15652.654348492624
11349,15235.1453807354
11350,14817.723780035974
11351,14400.38954639435
11352,13761.150266528131
11353,13122.102102100851
11354,12483.25051355362
11355,11844.584580004215
11356,11262.87650769949
11357,10681.318597525358
11358,10099.92632073164
11359,9518.686026215553
11360,10599.02792981267
11361,11679.62920436263
11362,12760.492580085995
11363,13841.615326762201
11364,14002.512684583666
11365,14163.41732299328
11366,14324.329241991045
11367,14485.24116098881
11368,15051.649077296259
11369,15618.168022572996
11370,16184.785255789759
11371,16751.522618710995
11372,17271.04172718525
11373,17790.670044481754
11374,18310.403930306435
11375,18830.245204806328
11376,19106.073927164078
11377,19381.939052462578
11378,19657.842400848866
11379,19933.76941114664
11380,19995.035560429096
11381,20056.292608976364
11382,20117.555117964745
11383,20178.823087394238
11384,20649.638701438904
11385,21120.545322835445
11386,21591.546591877937
11387,22062.64978915453
11388,22543.53445661068
11389,23024.519232153893
11390,23505.60957622528
11391,23986.807308971882
11392,24439.625309109688
11393,24892.528856158257
11394,25345.519770264626
11395,25798.599871575832
11396,26256.596190035343
11397,26714.69079643488
11398,27172.87823033333
11399,27631.160311877728
11400,29085.656190872192
11401,30541.03120088577
11402,31997.265320301052
11403,33454.38767147064
11404,34133.95776939392
11405,34813.7171626091
11406,35493.67313170433
11407,36173.81839609146
11408,36272.79071140289
11409,36371.770307302475
11410,36470.74990320206
11411,36569.72949910164
11412,37304.14426755905
11413,38038.784734249115
11414,38773.64361858368
11415,39508.750042915344
11416,39937.38738965988
11417,40366.10482287407
11418,40794.90234255791
11419,41223.794509887695
11420,39298.76331949234
11421,37375.18824672699
11422,35453.054730415344
11423,33532.3627705574
11424,32064.239450693127
11425,30596.953398466107
11426,29130.508254170418
11427,27664.89855736494
11428,26680.310039043427
11429,25696.092830717564
11430,24712.250572681427
11431,23728.785085082054
11432,22409.68994420767
11433,21091.337423324585
11434,19773.734803020954
11435,18456.874802708626
11436,17033.68909305334
11437,15611.41345691681
11438,14190.051534593107
11439,12769.593315273525
11440,11435.706749498844
11441,10102.620138347149
11442,8770.322560936213
11443,7438.837679177524
11444,7586.527140021325
11445,7734.222971379758
11446,7881.928813546897
11447,8029.6401161551485
11448,8287.38931798935
11449,8545.171282470226
11450,8802.97781893611
11451,9060.826218783855
11452,9198.856159299612
11453,9336.894290477037
11454,9474.944252610207
11455,9612.993304669857
11456,9833.830834656954
11457,10054.679285526276
11458,10275.549578160048
11459,10496.44899314642
11460,11589.769455194473
11461,12683.605018854143
11462,13777.946583390238
11463,14872.790508508684
11464,15598.344801187517
11465,16324.124792099
11466,17050.123200654984
11467,17776.349127590656
11468,17432.363179266453
11469,17088.422734618187
11470,16744.52779364586
11471,16400.67835634947
11472,16035.88266694546
11473,15671.147042393686
11474,15306.469662547113
11475,14941.852347552778
11476,13794.269662022592
11477,12647.253042221071
11478,11500.807038515806
11479,10354.919819951057
11480,8251.19569414854
11481,6149.290805310012
11482,4049.192867442966
11483,1950.916896760464
11484,123.42192566394819
11485,-1702.7529837936163
11486,-3527.6173873841763
11487,-5351.169919997454
11488,-6801.832569330931
11489,-8252.000138670206
11490,-9701.686279118061
11491,-11150.881889939308
11492,-9047.18779656291
11493,-6940.632432043552
11494,-4831.205785572529
11495,-2718.915592774749
11496,-298.9036061912774
11497,2123.871363595128
11498,4566.23157054186
11499,5216.999206706882
11500,6778.425538897515
11501,8340.876158833504
11502,9904.362442433834
11503,11468.875288963318
11504,13962.737011373045
11505,16459.06503301859
11506,18957.85753375292
11507,21459.11451357603
11508,23296.46740102768
11509,25135.138074934483
11510,26975.130175590515
11511,30634.91802537441
11512,33396.3541033268
11513,35143.33487021923
11514,37362.79668569565
11515,39584.15509438515
11516,40791.225645542145
11517,41998.864082574844
11518,43207.041283130646
11519,44415.779088974
11520,44862.75623726845
11521,45309.8061914444
11522,45756.936232089996
11523,46204.131798028946
11524,46609.828011512756
11525,47015.59703087807
11526,47421.40973377228
11527,47827.28796195984
11528,47252.04141163826
11529,46676.93319249153
11530,46101.9705851078
11531,45527.139028310776
11532,44637.79334402084
11533,43748.77528619766
11534,42860.07029366493
11535,41971.7002081871
11536,40771.16762518883
11537,39571.232050418854
11538,38371.90804505348
11539,37173.16648674011
11540,35684.61383652687
11541,34196.99310159683
11542,32710.311562538143
11543,31224.56193876266
11544,30062.860372662544
11545,28901.763095378876
11546,27741.257365882397
11547,26581.34136402607
11548,25596.40701776743
11549,24611.89494562149
11550,23627.80696773529
11551,22644.141263961792
11552,22239.549879729748
11553,21835.036761820316
11554,21430.60009008646
11555,21026.227123498917
11556,20627.960750222206
11557,20229.767182826996
11558,19831.646421313286
11559,19433.598465681076
11560,18788.13064265251
11561,18142.852114915848
11562,17497.762882471085
11563,16852.86476546526
11564,16237.26737546921
11565,15621.831978559496
11566,15006.55129414797
11567,14391.439883410932
11568,13604.94342762232
11569,12818.704522639515
11570,12032.730449050665
11571,11247.024847149849
11572,10720.023114204407
11573,10193.14151096344
11574,9666.369116544724
11575,9139.71867197752
11576,7690.023430794478
11577,6241.192759454251
11578,4793.23348350823
11579,3346.140597552061
11580,2350.4054987728596
11581,1355.0933566614988
11582,360.20530880987656
11583,-634.2606924474238
11584,-1803.3575159609318
11585,-2971.8295740038157
11586,-4139.682782053947
11587,-5306.90758433938
11588,-6044.678703933954
11589,-6782.195002943277
11590,-7519.454661220312
11591,-8256.457678765059
11592,-8856.325358062983
11593,-9456.018303245306
11594,-10055.551985561848
11595,-10654.91002368927
11596,-10968.302940607071
11597,-11281.644893407822
11598,-11594.924961209297
11599,-11908.146784305573
11600,-12117.764017879963
11601,-12327.333927631378
11602,-12536.863794147968
11603,-12746.34815698862
11604,-12655.662971138954
11605,-12564.994166612625
11606,-12474.330822527409
11607,-12383.67657917738
11608,-12804.044997930527
11609,-13224.286006391048
11610,-13644.426906764507
11611,-14064.442216992378
11612,-14022.631619393826
11613,-13980.81556135416
11614,-13939.006783902645
11615,-13897.196186304092
11616,-13809.275803804398
11617,-13721.359061598778
11618,-13633.431398510933
11619,-13545.507375717163
11620,-13419.953633069992
11621,-13294.396250128746
11622,-13168.833406746387
11623,-13043.270563364029
11624,-13030.534994542599
11625,-13017.792145133018
11626,-13005.056576311588
11627,-12992.32646793127
11628,-12502.317403376102
11629,-12012.233712792397
11630,-11522.073576033115
11631,-11031.835172951221
11632,-10770.263662338257
11633,-10508.653928637505
11634,-10247.021443098783
11635,-9985.352554619312
11636,-10003.35926926136
11637,-10021.366893976927
11638,-10039.371788471937
11639,-10057.376682966948
11640,-10147.518554925919
11641,-10237.663157105446
11642,-10327.808669358492
11643,-10417.957821905613
11644,-10644.972930938005
11645,-10872.222838938236
11646,-11099.715736567974
11647,-12985.70659315586
11648,-9266.0158842206
11649,-5538.041686117649
11650,-1801.7789934426546
11651,1942.788575127721
11652,1855.2181158959868
11653,1767.6485667377713
11654,1680.0687792524698
11655,1592.4901293590667
11656,1673.447539366782
11657,1754.4206481426957
11658,1835.3964871391656
11659,1916.3868873119357
11660,1525.7294112071397
11661,1135.081263355911
11662,744.4415336847306
11663,353.80294160544884
11664,182.49161250889316
11665,11.163902088999874
11666,-160.17836950719345
11667,-331.5292868018149
11668,-543.0899823755025
11669,-754.6606887578963
11670,-966.2414059489964
11671,-1177.8239432871342
11672,-1051.1785674542189
11673,-924.507254526019
11674,-797.8159199804066
11675,-671.1100242584943
11676,-571.1944177448748
11677,-471.2751709371804
11678,-371.3490985780953
11679,-271.4125603735446
11680,223.69337092340007
11681,718.9035056382419
11682,1214.2160236239436
11683,1709.6377504318955
11684,2856.8341097533703
11685,4004.53829009831
11686,5152.744831025601
11687,6301.458737939597
11688,6918.796188503505
11689,7536.268329948188
11690,8153.868791759015
11691,8771.60121423006
11692,9195.963035583496
11693,9620.374910980463
11694,10044.834110200405
11695,10469.331532508135
11696,12100.292486935854
11697,13732.448367893698
11698,15365.799175381662
11699,17000.35127991438
11700,18735.08063709736
11701,20471.293414115906
11702,22208.985970675945
11703,23948.15648663044
11704,24762.948948264122
11705,25578.103619158268
11706,26393.622319459915
11707,27209.510509610176
11708,28434.755228936672
11709,29660.74256825447
11710,30887.46342682838
11711,32114.919624805447
11712,33174.987820625305
11713,34235.55473673344
11714,35296.62401342392
11715,36358.19201040268
11716,37259.57978749275
11717,38161.317032814026
11718,39063.4183075428
11719,39968.71576046944
11720,39904.82131886482
11721,39840.91959667206
11722,39777.032435655594
11723,39713.13799405098
11724,39427.67341327667
11725,39142.237954854965
11726,38856.83161878586
11727,38571.45440506935
11728,37936.57983779907
11729,37301.880004644394
11730,36667.325783252716
11731,36032.93901538849
11732,35341.96751642227
11733,34651.192593336105
11734,33960.632447600365
11735,33270.2652374506
11736,32481.125928163525
11737,31692.234158873554
11738,30903.604490756985
11739,30115.22236263752
11740,29452.579632163048
11741,28790.11709624529
11742,28127.845675766468
11743,27465.748989403248
11744,28801.598583757877
11745,30138.14529442787
11746,31475.374560236927
11747,32813.28820133209
11748,32622.416662096974
11749,32431.55968403816
11750,32240.70634627342
11751,32049.87485027313
11752,31760.165686607357
11753,31470.500206470486
11754,31180.849287509915
11755,30891.234771490093
11756,30112.32468855381
11757,29333.654865026474
11758,28555.214380025864
11759,27777.00869399309
11760,27239.135222792625
11761,26701.360039532185
11762,26163.71226656437
11763,25626.16278153658
11764,25427.249832689762
11765,25228.344164431095
11766,25029.454877495766
11767,24830.57651144266
11768,24229.900686860085
11769,23629.379574775696
11770,23029.011355042458
11771,22428.786926925182
11772,21528.533101439476
11773,20628.605082273483
11774,19729.00650972128
11775,18829.7392039299
11776,17826.521480679512
11777,16823.709650218487
11778,15821.307352840902
11779,14819.307307958605
11780,14714.197456836702
11781,14609.091246008875
11782,14503.985035181047
11783,14398.887925088407
11784,14321.460690259935
11785,14244.031635284426
11786,14166.606220602991
11787,14089.184446215631
11788,13380.897888481619
11789,12672.82701817155
11790,11964.978205800056
11791,11257.337800264359
11792,10434.351036667824
11793,9611.697359979153
11794,8789.36584931612
11795,7967.380166590215
11796,7355.3293330967435
11797,6743.480535924436
11798,6131.8201239705095
11799,5520.338541463018
11800,5037.952252700926
11801,4555.689733937384
11802,4073.5427945107226
11803,3591.525085523725
11804,4065.652912139893
11805,4539.855364784599
11806,5014.127893090249
11807,5488.484148159624
11808,6047.295225769282
11809,6606.221427679063
11810,7165.2686693668375
11811,7724.429670244456
11812,8282.782525837421
11813,8841.263701796532
11814,9399.859547019005
11815,9958.601004004478
11816,9569.712028265
11817,9180.884937524796
11818,8792.127922445536
11819,8403.424601703882
11820,8003.058688819409
11821,7602.7701321840295
11822,7202.5598418712625
11823,6802.425997734071
11824,6577.966375142337
11825,6353.540425270797
11826,6129.1335869431505
11827,5904.764971703292
11828,5330.007130861283
11829,4755.4495061934
11830,4181.088002368809
11831,3606.932630196214
11832,3623.068688720465
11833,3639.2124828696255
11834,3655.3462662100796
11835,3671.4855099916463
11836,3783.705310478807
11837,3895.91601023078
11838,4008.118064284325
11839,4120.319663301111
11840,5870.000618323685
11841,7621.015286087991
11842,9373.360936373472
11843,11127.034383922815
11844,11500.800668001175
11845,11874.613365828991
11846,12248.480668067932
11847,12622.389833688738
11848,13405.710132896902
11849,14189.274331808092
11850,14973.08061027527
11851,15757.13442873955
11852,16436.063834905624
11853,17115.1679751873
11854,17794.465051054955
11855,18473.944141626358
11856,18605.797413170338
11857,18737.661605596542
11858,18869.529438316822
11859,19001.40637177229
11860,19414.887354135513
11861,19828.44660282135
11862,20242.075017094612
11863,20655.768956661224
11864,20493.348135769367
11865,20330.92731487751
11866,20168.524695456028
11867,20006.123896181583
11868,19670.468760848045
11869,19334.859129190445
11870,18999.28954076767
11871,18663.761815726757
11872,18212.816746890545
11873,17761.942663788795
11874,17311.150487303734
11875,16860.438397288322
11876,17076.839318871498
11877,17293.27846354246
11878,17509.739449977875
11879,17726.238659501076
11880,17663.676565527916
11881,17601.107190966606
11882,17538.54145669937
11883,17475.962981402874
11884,17444.12314927578
11885,17412.281497001648
11886,17380.434384286404
11887,17348.590911865234
11888,17614.119422137737
11889,17879.68433535099
11890,18145.298392534256
11891,18410.947032511234
11892,18823.488819003105
11893,19236.110691964626
11894,19648.809011101723
11895,20061.581956267357
11896,20576.73817229271
11897,21092.007237434387
11898,21607.39643228054
11899,22122.90575683117
11900,21528.7333176136
11901,20934.68100810051
11902,20340.745187997818
11903,19746.925857305527
11904,19109.535846829414
11905,18472.287807822227
11906,17835.176279842854
11907,17198.206723332405
11908,16601.75546002388
11909,16005.409765243532
11910,15409.195121049883
11911,14813.089685678484
11912,13750.757226943972
11913,12688.86979416013
11914,11627.411916077137
11915,10566.38905313611
11916,9406.372033119202
11917,8246.866474419832
11918,7087.876017332078
11919,5929.3856456428775
11920,4836.62260362506
11921,3744.3009472638373
11922,2652.4361478090286
11923,1561.0168293416502
11924,1637.8711728900673
11925,1714.741897761822
11926,1791.6126226335766
11927,1868.4906280934813
11928,1854.4215740486982
11929,1840.3543401509526
11930,1826.2898364737632
11931,1812.2144119143488
11932,2079.2206540629268
11933,2346.264664262533
11934,2613.342119663954
11935,2880.46644385159
11936,2102.614093862474
11937,1324.8140731006863
11938,547.0716144889594
11939,-230.61623971164215
11940,-65.08660767972457
11941,100.47533196210874
11942,266.07412958145153
11943,431.69385889172565
11944,570.3963437378408
11945,739.4415897727014
11946,877.6808471977712
11947,-740.6023280769585
11948,-357.4986896961926
11949,25.666833683848505
11950,408.8987924307586
11951,792.1853555887939
11952,1212.9357777014377
11953,1633.7535452544691
11954,2054.6450287625194
11955,2475.605677857995
11956,2880.1720350682735
11957,3284.807102829218
11958,3689.5049656629567
11959,4094.2719940841203
11960,3477.034651607275
11961,2859.9401906728745
11962,2242.992251574993
11963,1626.180140949786
11964,795.4816418737174
11965,-34.962264135479806
11966,-865.1568100005387
11967,-1695.0983554273844
11968,-2573.2496803998947
11969,-3451.148459970951
11970,-4328.79696932435
11971,-5206.1879278719425
11972,-5914.266078770161
11973,-6622.134002685547
11974,-7329.794429838657
11975,-8037.242809861898
11976,-8182.385885000229
11977,-8327.511668741703
11978,-8472.626531600952
11979,-8617.72046276927
11980,-9141.217502593994
11981,-9664.560739994049
11982,-10187.756545484066
11983,-10710.792178034782
11984,-10574.618787497282
11985,-9242.323940306902
11986,-8629.421277999878
11987,-8492.548040926456
11988,-8336.511385768652
11989,-8180.47291046381
11990,-8024.4326150119305
11991,-7868.39322963357
11992,-7576.679174005985
11993,-7284.9478269815445
11994,-6993.184627383947
11995,-6701.408686757088
11996,-6627.295939683914
11997,-6553.180462390184
11998,-6479.062254875898
11999,-6404.941317141056
12000,-5913.0984544456005
12001,-5421.137282192707
12002,-4929.071451485157
12003,-4436.877300411463
12004,-3491.8797103762627
12005,-2546.46803689003
12006,-1600.6400047689676
12007,-654.4069899320601
12008,469.59842094779026
12009,1594.1931044310334
12010,2719.3788806647062
12011,2101.985005542636
12012,3366.8283887803555
12013,4632.394370391966
12014,5898.674304679037
12015,7165.69003340602
12016,7792.744338929654
12017,8419.982479304075
12018,9047.399904161692
12019,9675.00571423769
12020,10095.696299016476
12021,10516.465150117874
12022,10937.310447394848
12023,11358.24493187666
12024,11704.496963262558
12025,12050.80541920662
12026,12397.16483926773
12027,12743.574313372375
12028,13119.148913532497
12029,13494.7808483243
12030,13870.486499071123
12031,14246.257675111296
12032,14076.86569106579
12033,13907.460965991022
12034,13738.047140181066
12035,13568.62603378296
12036,13569.091081351044
12037,13569.55339869857
12038,13570.01298582554
12039,13570.477123320105
12040,13471.736876755955
12041,13372.99298989773
12042,13274.243642598392
12043,13175.49065500498
12044,13403.71161144972
12045,13631.96169024706
12046,13860.246351838114
12047,14088.560135781767
12048,14480.188432812693
12049,14871.894996166231
12050,15263.679825842382
12051,15655.539281547071
12052,16128.917662620546
12053,16602.407072663307
12054,17075.996590793133
12055,17549.691677451134
12056,17180.551297068596
12057,16811.47644197941
12058,16442.44527041912
12059,16073.46870326996
12060,15497.357583105566
12061,14921.382973968985
12062,14345.537595272066
12063,13769.841468632223
12064,12884.419111281635
12065,11999.31527966261
12066,11114.52906370163
12067,10230.058643251657
12068,9550.272857904434
12069,8870.683648437262
12070,8191.309216320516
12071,7512.130450010301
12072,7429.035277307034
12073,7345.943744897843
12074,7262.857672929765
12075,7179.777061402799
12076,6794.313602387906
12077,6408.921129107476
12078,6023.596001267434
12079,5638.336398720742
12080,6129.043489664794
12081,6619.856149137021
12082,7110.775287210942
12083,7601.801813960076
12084,7887.2554738521585
12085,8172.743716537953
12086,8458.265631943941
12087,8743.827590584755
12088,9053.121536374092
12089,9362.460985839367
12090,9671.835018098354
12091,9981.249093592167
12092,10184.080819010735
12093,10386.924375385046
12094,10589.78795337677
12095,10792.667002618313
12096,11183.415258556604
12097,11574.232680082321
12098,11965.101975798607
12099,12356.043167322874
12100,12712.132183372976
12101,13068.281264275314
12102,13424.473118633034
12103,13780.720487475397
12104,14338.73934608698
12105,14896.881974697115
12106,15455.135632276537
12107,16013.507599413397
12108,16420.073843181133
12109,16826.70015180111
12110,17233.397446155548
12111,17640.140244185925
12112,18463.9733761549
12113,19288.074069738388
12114,20112.447785377502
12115,20937.08178204298
12116,22422.904211699963
12117,23909.633074581623
12118,25397.27565127611
12119,26885.833761930466
12120,27895.496625840664
12121,28905.579943716526
12122,29916.087355852127
12123,30927.01522195339
12124,31882.96008634567
12125,32839.28718161583
12126,33796.00378835201
12127,34753.10990655422
12128,35924.290798425674
12129,37096.065058231354
12130,38268.458168029785
12131,39441.44100546837
12132,39537.69766139984
12133,39633.954317331314
12134,39730.21825385094
12135,39826.48219037056
12136,39661.62055230141
12137,39496.758914232254
12138,39331.9118373394
12139,39167.06476044655
12140,39188.26583313942
12141,39209.45962524414
12142,39230.65341734886
12143,39251.84720945358
12144,38840.2464389801
12145,38428.70391321182
12146,38017.21963214874
12147,37605.79359579086
12148,37170.18872618675
12149,36734.66394305229
12150,36299.21196579933
12151,35863.82551383972
12152,34995.06569254398
12153,34126.604375362396
12154,33258.43428170681
12155,32390.56269216537
12156,30816.088180899616
12157,29242.59654903412
12158,27670.084156274796
12159,26098.549182474613
12160,27542.14784115553
12161,28986.578307032585
12162,30431.851500988007
12163,31877.961962580677
12164,32585.485878705975
12165,33293.2245721817
12166,34001.174402713776
12167,34709.3208091259
12168,32954.342316150665
12169,31200.52871727943
12170,29447.887293100357
12171,27696.408942878246
12172,27161.52051281929
12173,26626.732190847397
12174,26092.04033666849
12175,25557.437669694424
12176,26166.664545059204
12177,26776.086176156998
12178,27385.693462252617
12179,27995.5027846694
12180,27613.979943990707
12181,27232.473484635353
12182,26851.007068514824
12183,26469.564314305782
12184,26094.83062207699
12185,25720.12787234783
12186,25345.454244971275
12187,24970.80973994732
12188,24147.748350322247
12189,23324.907198488712
12190,22502.293565034866
12191,21679.901989519596
12192,20607.489556491375
12193,19535.472095370293
12194,18463.860527038574
12195,17392.653031349182
12196,16452.50340294838
12197,15512.63771748543
12198,14573.054154813291
12199,13633.763635814192
12200,12973.817453175785
12201,12314.009601712227
12202,11654.337351202965
12203,10994.816172897816
12204,9611.094891309738
12205,8228.142621845007
12206,6845.967555165292
12207,5464.554220020772
12208,5691.364107474686
12209,5918.212218016387
12210,6145.092636168004
12211,6372.00308674574
12212,7577.417304098607
12213,8783.810760557652
12214,9991.183456122875
12215,11199.537210941315
12216,11579.157997965813
12217,11958.886173665524
12218,12338.728108555079
12219,12718.701094031336
12220,12662.28836682439
12221,12605.86471873522
12222,12549.445621013641
12223,12493.019242703915
12224,11659.682212978601
12225,10826.874846041203
12226,9994.5962318182
12227,9162.841819941998
12228,7877.203711837531
12229,6592.226317107678
12230,5307.901900127531
12231,4024.233646154404
12232,3253.6885039657354
12233,2483.3635995686054
12234,1713.2557477056982
12235,943.3738215938212
12236,2105.4862858876586
12237,3268.083591848612
12238,4431.170744881035
12239,5594.743877172471
12240,6507.352860748769
12241,7420.25124770403
12242,8333.450868993998
12243,9246.943533957005
12244,9933.89432811737
12245,10621.028957128525
12246,11308.347420990467
12247,11995.846989482641
12248,11870.582650214434
12249,11745.328321754932
12250,11620.086734324694
12251,11494.846056967974
12252,11353.168541789055
12253,11211.508318006992
12254,11069.849914371967
12255,10928.202431619167
12256,10396.480147331953
12257,9864.868892014027
12258,9333.3741261065
12259,8802.003130197525
12260,8789.172913730145
12261,8776.340877115726
12262,8763.507020354271
12263,8750.678624033928
12264,9037.102422297
12265,9323.548972398043
12266,9610.02828514576
12267,9896.53399002552
12268,10107.21691969037
12269,10317.92897170782
12270,10528.654674828053
12271,10739.39766934514
12272,10039.058783650398
12273,9338.879160821438
12274,8638.854250490665
12275,7938.981322437526
12276,7343.246286988259
12277,6747.621370434762
12278,6152.11658358574
12279,5556.718275338412
12280,5078.643914908172
12281,4600.6246139258155
12282,4122.67083823681
12283,3644.7839529514317
12284,4401.614287212492
12285,5158.707177683712
12286,5916.050338372589
12287,6673.656965345145
12288,7728.402141153813
12289,8783.661508500576
12290,9839.437797605991
12291,10895.727368175983
12292,10410.206786215305
12293,9924.769020944834
12294,9439.421352952719
12295,8954.168332606554
12296,9486.40025806427
12297,10018.711359918118
12298,10551.102548241615
12299,11083.573823034763
12300,12857.422690421345
12301,14632.532919704916
12302,16408.90360081196
12303,18186.53746396303
12304,19503.300996482372
12305,20820.758005023003
12306,22138.904849290848
12307,23457.748809874058
12308,24994.917587459087
12309,26533.074704885483
12310,28072.21652185917
12311,29612.33393764496
12312,29410.47235059738
12313,29208.603482961655
12314,29006.752816796303
12315,28804.900330483913
12316,26648.84515720606
12317,24494.528224349022
12318,22341.95317220688
12319,20191.12000077963
12320,20197.7089330554
12321,20204.297865331173
12322,20210.884977459908
12323,20217.470269441605
12324,18984.39345741272
12325,17752.026502728462
12326,16520.389427006245
12327,15289.460388481619
12328,15032.075216054918
12329,14774.735547304155
12330,14517.446842670442
12331,14260.20910215378
12332,15093.7017544508
12333,15927.467428803446
12334,16761.507945358753
12335,17595.81420338154
12336,17696.075182795525
12337,17796.3452629447
12338,17896.608062505722
12339,17996.88360309601
